time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.278381934036,0.10027064884,11.6741889389,0.049289035189,0.12161087781,0.0,-0.77335571393,0.30654323144,2.93358419607,0.0434671235103,0.16477580233,0.0,468.3725489072881,471.3519586617979,469.91133630443846,470.12245452323964
1.3800000000000008,-0.326982645817,0.119541163465,11.8501935447,0.0518245384471,0.131388667422,0.0,-0.847528273371,0.336022549343,2.93307716003,0.0397249345638,0.159071949081,0.0,414.6522447129888,414.1782474545032,415.2318039580793,414.90448400157373
1.4400000000000008,-0.380668711674,0.140804162626,12.0295862959,0.0549540325215,0.140554618852,0.0,-0.942947508689,0.373011070851,3.04618084961,0.0695867949628,0.135570804563,0.0,452.8894167239971,451.0163990995617,450.9292772522042,453.33673631025226
1.5000000000000009,-0.440028388758,0.164262480493,12.2140506631,0.0589028100282,0.148588931481,0.0,-1.03646363697,0.409302185973,3.10228648657,0.0569356743756,0.13035078721,0.0,435.35298263620354,434.93291696601455,435.3548498466173,434.2982709342933
1.560000000000001,-0.506141831708,0.190358412844,12.4083635538,0.0624519208976,0.156202203106,0.0,-1.16818808287,0.460943596154,3.37377549193,0.0632501361055,0.118871811561,0.0,500.53508449807015,499.71164566867907,501.2173242670109,501.6780387962832
1.620000000000001,-0.578973566195,0.219094873027,12.6102454245,0.0657392643729,0.163418017322,0.0,-1.26015893487,0.497237173287,3.35548710403,0.0268103263154,0.122908639619,0.0,412.94775623890297,413.31794582090936,414.80313208108697,411.5924659836973
1.680000000000001,-0.657425764969,0.25004576004,12.810850901,0.0672964617116,0.170811769538,0.0,-1.35555307045,0.534580480171,3.33124589734,0.0241818930717,0.123862112921,0.0,411.6169837919878,411.71644614438407,411.30399905667645,411.0713244340889
1.740000000000001,-0.741746342546,0.283266741217,13.0100634589,0.0689155923857,0.178225107888,0.0,-1.45577811806,0.572901738134,3.30903691766,0.0320730357771,0.122936172817,0.0,412.6571548497559,412.5905408004399,411.8472614465393,412.544892385895
1.8000000000000012,-0.832421836089,0.318893767624,13.2090733539,0.0711464108984,0.185124584444,0.0,-1.5673886187,0.614830099829,3.32435188261,0.0458182580698,0.0901798642524,0.0,426.87399563283185,424.0812827164492,424.88512604902706,426.06268036332045
1.8600000000000012,-0.930062313111,0.357131627878,13.4097377411,0.0741070928308,0.190598096866,0.0,-1.68779393122,0.660003441226,3.36411935478,0.0555982531225,0.0932365599267,0.0,434.29947902524964,434.56298961596224,433.4977655970082,434.32040782005475
1.9200000000000013,-1.03558713349,0.398345760713,13.61557994,0.0772983294525,0.196764638492,0.0,-1.83026727682,0.714094331753,3.49659255444,0.0478694854156,0.117096849575,0.0,463.5536784372136,465.4333659839589,464.54011424609973,463.9353576211961
1.9800000000000013,-1.14942163454,0.442721335687,13.8274229413,0.0811048308484,0.203740689214,0.0,-1.9648676306,0.765381486846,3.56431648309,0.0838107492493,0.114556664241,0.0,446.08058538162896,445.88513951055796,443.63944890647815,446.58360582519714
2.0400000000000014,-1.27091961217,0.490032121709,14.040617332,0.0862093868989,0.210592273179,0.0,-2.08567520981,0.812048289267,3.541938055,0.0874917464365,0.1134564647,0.0,416.7967810738898,416.71318036534734,416.73116316247587,417.0592856398221
2.1000000000000014,-1.39955571971,0.54013168199,14.2513402214,0.0920815069833,0.217195420847,0.0,-2.20278700059,0.858364710415,3.48205349831,0.113131184636,0.102194150671,0.0,403.8135384909714,402.80821617935965,404.0538893909211,406.3678912305457
2.1600000000000015,-1.53697507446,0.593793588786,14.4658077835,0.0988493482717,0.223292532138,0.0,-2.37843823632,0.931042156892,3.66581561511,0.112121816037,0.100442642159,0.0,482.66428048238555,482.5401155498313,484.3133829066783,484.24761632662023
2.2200000000000015,-1.68355519488,0.651297207916,14.6845721867,0.105427935359,0.229497362333,0.0,-2.50812242869,0.986262319458,3.6261140401,0.104162511706,0.108773273777,0.0,412.7580413787206,413.50280824793373,415.14475358390536,414.4572322701836
2.2800000000000016,-1.83903915994,0.712671211651,14.9051687406,0.111437672381,0.236685984262,0.0,-2.67531981529,1.06007403168,3.72628459228,0.0906466601107,0.135786424521,0.0,460.1501631981741,462.2957511347685,460.67862106802244,459.61677430545905
2.3400000000000016,-2.00406717388,0.778285346225,15.1290349909,0.117099272168,0.244532904988,0.0,-2.82633764573,1.12749312635,3.73541730571,0.100904666019,0.118211801773,0.0,433.6735473954268,432.2106829141433,432.6734513799884,433.54405719871244
2.4000000000000017,-2.17797333849,0.847882924341,15.3520679817,0.123007667755,0.251662021576,0.0,-2.97117857997,1.19287123026,3.6986948366,0.0931079706723,0.120004290705,0.0,418.12135998448485,418.2911730909926,419.21161142166517,418.5424514135266
2.4600000000000017,-2.36102179998,0.921643523072,15.5740608114,0.128797197407,0.259206635722,0.0,-3.13110938176,1.26624125514,3.70054869412,0.102517845997,0.135269744696,0.0,431.91868741954926,433.2190585795436,432.0418511159604,432.8427722729382
2.520000000000002,-2.55445891077,1.000211367,15.7984784168,0.134753437863,0.267215924648,0.0,-3.31753196875,1.35315890379,3.77911978491,0.0918300319736,0.129667504132,0.0,459.42801934340184,458.999342010165,458.9048196130882,458.06367998869945
